"ファイル名","所在地","業種","延床面積","建築区分","契約電力"
"B11003358.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003359.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003360.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003361.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003362.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003363.csv","関西","卸売業，小売業","中規模","1棟","高圧小口"
"B11003364.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003365.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003366.csv","関西","医療，福祉","大規模","1棟","高圧"
"B11003368.csv","関西","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003369.csv","関東","製造業","大規模","1棟","高圧"
"B11003370.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003372.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003373.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003376.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003377.csv","関西","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003378.csv","関西","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003379.csv","関東","卸売業，小売業","小規模","テナント","低圧"
"B11003380.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003381.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003382.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003383.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003384.csv","関西","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003385.csv","九州・沖縄","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003386.csv","関西","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11003387.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003388.csv","関西","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11003389.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003390.csv","関西","製造業","大規模","1棟","高圧"
"B11003391.csv","関西","学術研究，専門・技術サービス業","中規模","1棟","高圧小口"
"B11003392.csv","関西","学術研究，専門・技術サービス業","中規模","1棟","高圧小口"
"B11003393.csv","関西","医療，福祉","中規模","1棟","高圧小口"
"B11003394.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003395.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003396.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003397.csv","関西","製造業","大規模","1棟","高圧小口"
"B11003398.csv","中国","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003400.csv","北海道","卸売業，小売業","中規模","1棟","高圧小口"
"B11003401.csv","北海道","卸売業，小売業","中規模","1棟","高圧小口"
"B11003402.csv","北海道","卸売業，小売業","中規模","1棟","高圧小口"
"B11003403.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003404.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003405.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003406.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003407.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"B11003408.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003409.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003410.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003411.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11003412.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11003415.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003416.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003417.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003419.csv","関西","製造業","大規模","1棟","高圧"
"B11003420.csv","九州・沖縄","医療，福祉","中規模","1棟","高圧小口"
"B11003421.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003423.csv","九州・沖縄","運輸業，郵便業","大規模","1棟","高圧小口"
"B11003424.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003425.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003426.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003427.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003428.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003429.csv","九州・沖縄","製造業","大規模","1棟","高圧小口"
"B11003430.csv","中部","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003431.csv","四国","製造業","大規模","1棟","高圧小口"
"B11003432.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003433.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003434.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003435.csv","九州・沖縄","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003436.csv","九州・沖縄","医療，福祉","中規模","1棟","高圧小口"
"B11003437.csv","九州・沖縄","医療，福祉","大規模","1棟","高圧小口"
"B11003438.csv","九州・沖縄","医療，福祉","中規模","1棟","高圧小口"
"B11003439.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003440.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003442.csv","関西","製造業","大規模","1棟","高圧小口"
"B11003443.csv","関西","製造業","大規模","1棟","高圧小口"
"B11003444.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003445.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003447.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003448.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003450.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003451.csv","中部","製造業","中規模","1棟","高圧小口"
"B11003452.csv","四国","卸売業，小売業","中規模","1棟","高圧小口"
"B11003454.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003455.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003456.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003460.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003461.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003462.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003463.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003464.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003465.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11003466.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11003467.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003468.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003470.csv","中部","製造業","中規模","1棟","高圧小口"
"B11003471.csv","関東","製造業","中規模","1棟","低圧"
"B11003472.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11003473.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003474.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003475.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003477.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003478.csv","関東","製造業","小規模","1棟","高圧小口"
"B11003479.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11003480.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11003481.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003482.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003483.csv","中部","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003484.csv","中部","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003485.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003486.csv","中部","製造業","大規模","1棟","高圧小口"
"B11003487.csv","関西","製造業","小規模","1棟","高圧小口"
"B11003488.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003489.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003490.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003491.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003492.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003493.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003494.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003495.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003496.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003497.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11003498.csv","関西","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003499.csv","中部","運輸業，郵便業","大規模","1棟","高圧小口"
"B11003500.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003501.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003502.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11003503.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11003504.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11003505.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003506.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003507.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003508.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11003509.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003510.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003511.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003513.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11003514.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003515.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003516.csv","中国","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11003517.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003518.csv","中部","製造業","大規模","1棟","高圧"
"B11003520.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003521.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003522.csv","関西","製造業","大規模","1棟","高圧小口"
"B11003523.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003524.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003525.csv","中部","製造業","大規模","1棟","高圧小口"
"B11003526.csv","中部","卸売業，小売業","大規模","1棟","高圧小口"
"B11003527.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003528.csv","中部","製造業","大規模","1棟","高圧小口"
"B11003529.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003530.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003531.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11003533.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003534.csv","中部","製造業","中規模","1棟","高圧小口"
"B11003535.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003536.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003537.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003538.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003539.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003540.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003541.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11003542.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003543.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003544.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11003545.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003546.csv","関西","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003547.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11003548.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11003549.csv","中部","製造業","中規模","1棟","高圧小口"
"B11003550.csv","北海道","卸売業，小売業","中規模","1棟","高圧小口"
"B11003551.csv","北海道","卸売業，小売業","中規模","1棟","高圧小口"
"B11003552.csv","北海道","卸売業，小売業","中規模","1棟","高圧小口"
"B11003553.csv","東北","製造業","大規模","1棟","高圧小口"
"B11003554.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003555.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003556.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003557.csv","東北","運輸業，郵便業","中規模","1棟","高圧小口"
"B11003559.csv","九州・沖縄","製造業","大規模","1棟","高圧小口"
"B11003560.csv","東北","製造業","中規模","1棟","高圧小口"
"B11003561.csv","北海道","卸売業，小売業","中規模","1棟","高圧小口"
"B11003562.csv","中部","医療，福祉","大規模","1棟","高圧"
"B11003563.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11003564.csv","東北","製造業","大規模","1棟","高圧小口"
"B11003565.csv","中部","卸売業，小売業","小規模","1棟","低圧"
"B11003566.csv","中国","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11003567.csv","中国","医療，福祉","大規模","1棟","高圧小口"
"B11003568.csv","中部","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003569.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11003570.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003571.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003572.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003573.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003574.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003575.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11003576.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003577.csv","関東","製造業","小規模","1棟","高圧小口"
"B11003578.csv","中部","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003579.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003580.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003581.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003582.csv","中部","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003583.csv","中部","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003584.csv","九州・沖縄","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003585.csv","九州・沖縄","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003586.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003587.csv","九州・沖縄","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003588.csv","中部","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003589.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003590.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003591.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003592.csv","関西","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003593.csv","中部","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003594.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003595.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003597.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003598.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003599.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003600.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003601.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003602.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003604.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003605.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003606.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003607.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003608.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003609.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003610.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003611.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003612.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003613.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003614.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003615.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003616.csv","九州・沖縄","卸売業，小売業","中規模","1棟","低圧"
"B11003617.csv","中国","卸売業，小売業","中規模","1棟","低圧"
"B11003618.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003619.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003620.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003621.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003622.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003623.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003624.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003625.csv","中国","卸売業，小売業","中規模","1棟","低圧"
"B11003626.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003627.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003628.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003629.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003630.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003631.csv","九州・沖縄","卸売業，小売業","小規模","テナント","低圧"
"B11003632.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003633.csv","中部","卸売業，小売業","中規模","1棟","低圧"
"B11003634.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003635.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003636.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003637.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003638.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003639.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003640.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003641.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003642.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003644.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003645.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003646.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003647.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003648.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003649.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003650.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003652.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003653.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003655.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003656.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003658.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003659.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003660.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003663.csv","中部","卸売業，小売業","大規模","1棟","高圧小口"
"B11003664.csv","関西","卸売業，小売業","中規模","1棟","高圧小口"
"B11003665.csv","関西","製造業","大規模","1棟","高圧小口"
"B11003666.csv","関西","製造業","大規模","1棟","高圧小口"
"B11003667.csv","関西","運輸業，郵便業","大規模","1棟","高圧小口"
"B11003668.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003670.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003671.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003672.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003673.csv","関東","卸売業，小売業","小規模","テナント","低圧"
"B11003674.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003675.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003676.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003677.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003679.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003680.csv","九州・沖縄","医療，福祉","大規模","1棟","高圧小口"
"B11003682.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003683.csv","東北","卸売業，小売業","大規模","1棟","高圧"
"B11003684.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003686.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003687.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003688.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003689.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003690.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003691.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003692.csv","東北","卸売業，小売業","大規模","1棟","高圧"
"B11003693.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11003694.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003695.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003696.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003697.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003698.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003699.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003700.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003701.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003702.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003703.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003707.csv","中部","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003709.csv","中国","製造業","大規模","1棟","高圧小口"
"B11003710.csv","関東","金融業，保険業","大規模","1棟","高圧小口"
"B11003711.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003715.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003716.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003720.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003721.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003725.csv","中部","卸売業，小売業","中規模","テナント","低圧"
"B11003726.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003728.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003730.csv","中部","卸売業，小売業","中規模","1棟","高圧小口"
"B11003733.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003735.csv","東北","運輸業，郵便業","大規模","1棟","高圧小口"
"B11003736.csv","中部","卸売業，小売業","大規模","1棟","高圧小口"
"B11003737.csv","中部","卸売業，小売業","大規模","1棟","高圧小口"
"B11003738.csv","東北","製造業","大規模","1棟","高圧"
"B11003739.csv","東北","製造業","大規模","1棟","高圧小口"
"B11003740.csv","東北","製造業","中規模","1棟","高圧小口"
"B11003741.csv","東北","製造業","大規模","1棟","高圧小口"
"B11003742.csv","東北","製造業","中規模","1棟","高圧小口"
"B11003743.csv","中部","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003744.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003745.csv","中部","製造業","中規模","1棟","高圧小口"
"B11003746.csv","中部","医療，福祉","大規模","1棟","高圧小口"
"B11003748.csv","関西","卸売業，小売業","小規模","1棟","低圧"
"B11003749.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003750.csv","関西","卸売業，小売業","中規模","1棟","高圧小口"
"B11003751.csv","北海道","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11003752.csv","東北","製造業","大規模","1棟","高圧小口"
"B11003753.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003754.csv","関東","サービス業（他に分類されないもの）","大規模","1棟","高圧小口"
"B11003755.csv","北海道","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11003756.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003757.csv","東北","卸売業，小売業","大規模","1棟","高圧小口"
"B11003758.csv","東北","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003759.csv","東北","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003760.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003761.csv","東北","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003762.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003763.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003765.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003766.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003767.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003768.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003769.csv","関西","卸売業，小売業","小規模","1棟","低圧"
"B11003770.csv","中部","卸売業，小売業","小規模","1棟","低圧"
"B11003771.csv","中部","卸売業，小売業","小規模","1棟","低圧"
"B11003772.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003773.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003774.csv","九州・沖縄","卸売業，小売業","小規模","1棟","低圧"
"B11003775.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003776.csv","関西","卸売業，小売業","大規模","1棟","高圧小口"
"B11003777.csv","中国","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003778.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003779.csv","東北","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003780.csv","中国","卸売業，小売業","小規模","テナント","低圧"
"B11003781.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003782.csv","関東","卸売業，小売業","小規模","テナント","低圧"
"B11003783.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003784.csv","中国","卸売業，小売業","小規模","1棟","低圧"
"B11003785.csv","関西","製造業","中規模","1棟","高圧小口"
"B11003786.csv","関東","生活関連サービス業，娯楽業","中規模","テナント","高圧小口"
"B11003787.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003789.csv","関西","医療，福祉","大規模","1棟","高圧小口"
"B11003791.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003792.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003795.csv","東北","製造業","大規模","1棟","高圧小口"
"B11003797.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003798.csv","九州・沖縄","製造業","大規模","1棟","高圧小口"
"B11003800.csv","九州・沖縄","製造業","大規模","1棟","高圧小口"
"B11003803.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003805.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003808.csv","関東","教育，学習支援業","中規模","1棟","高圧小口"
"B11003809.csv","九州・沖縄","製造業","大規模","1棟","高圧小口"
"B11003811.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003819.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
