"ファイル名","所在地","業種","延床面積","建築区分","契約電力"
"B11002743.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002745.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002746.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002747.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002749.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002750.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002757.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11002760.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002761.csv","関東","製造業","大規模","1棟","高圧小口"
"B11002762.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11002766.csv","関東","製造業","中規模","1棟","低圧"
"B11002767.csv","関東","製造業","小規模","1棟","高圧小口"
"B11002769.csv","関東","製造業","大規模","1棟","高圧小口"
"B11002771.csv","関東","製造業","大規模","1棟","高圧小口"
"B11002772.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002773.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002774.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11002775.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002776.csv","関東","卸売業，小売業","小規模","1棟","高圧小口"
"B11002777.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11002780.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002783.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11002785.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002786.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11002787.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11002788.csv","関東","教育，学習支援業","中規模","1棟","高圧小口"
"B11002789.csv","関東","製造業","大規模","1棟","高圧小口"
"B11002797.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11002798.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11002804.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002811.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002812.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002813.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002819.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11002826.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002828.csv","関東","製造業","中規模","1棟","低圧"
"B11002834.csv","関東","製造業","大規模","1棟","高圧小口"
"B11002845.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11002847.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002848.csv","関東","教育，学習支援業","中規模","1棟","高圧小口"
"B11002850.csv","関東","製造業","大規模","1棟","高圧小口"
"B11002851.csv","関東","製造業","大規模","1棟","高圧小口"
"B11002852.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002853.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11002858.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002859.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002861.csv","関東","教育，学習支援業","中規模","1棟","高圧小口"
"B11002865.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11002867.csv","関東","製造業","中規模","1棟","高圧小口"
"B11002868.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11002874.csv","関東","製造業","大規模","1棟","高圧"
"B11002876.csv","関東","製造業","大規模","1棟","高圧小口"
"B11002877.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11002878.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11002879.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11002880.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11002881.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11002883.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11002885.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11002886.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002887.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11002888.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11002889.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002890.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002891.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002892.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002893.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002894.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002895.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002896.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002897.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002898.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002899.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002900.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002901.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002902.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002904.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002905.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002909.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002912.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002914.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002915.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002918.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11002919.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002920.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002921.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002922.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002923.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002924.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11002925.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002927.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002928.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002932.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11002938.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11002939.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11002940.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11002941.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11002942.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11002943.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11002944.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11002945.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11002946.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11002947.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002948.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002949.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002950.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002951.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002953.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11002954.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002955.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002956.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11002957.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002958.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002959.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002960.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11002967.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11002968.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11002969.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002970.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002971.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002972.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002973.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002974.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002975.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002976.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002977.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002978.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002979.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11002980.csv","関東","製造業","大規模","1棟","高圧"
"B11002982.csv","関東","卸売業，小売業","中規模","テナント","高圧小口"
"B11002995.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11002998.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003007.csv","関東","卸売業，小売業","大規模","1棟","高圧"
"B11003008.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003009.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003011.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003013.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003025.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003029.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003030.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003031.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003042.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11003043.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003044.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003050.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003053.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003054.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003058.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003059.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003063.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003072.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003075.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003080.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003081.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003082.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003151.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003152.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003157.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11003158.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11003161.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003162.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003164.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003166.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003172.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003173.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003174.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003175.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003176.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003177.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003178.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003184.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003185.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003186.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003187.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003193.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003195.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003196.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003197.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003198.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003199.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003200.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003201.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003202.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003203.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003204.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003205.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003206.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003207.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003208.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003209.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003210.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003211.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003212.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003213.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003214.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003215.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003216.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003217.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003218.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003219.csv","関東","宿泊業，飲食サービス業","小規模","テナント","高圧小口"
"B11003220.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003223.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003225.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003226.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003227.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003228.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003234.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003237.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003238.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003239.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003240.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11003243.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003247.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003248.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003249.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003266.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003267.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003268.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003269.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003270.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003271.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003272.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003273.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003274.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003275.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003276.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003277.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003278.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003279.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003280.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003282.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003283.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003284.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003286.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003287.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003290.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003291.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003293.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003294.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003295.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003296.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003297.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003298.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003299.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003300.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003301.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003302.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003326.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003333.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11003334.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003337.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003338.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003339.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003344.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003345.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003346.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003347.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003348.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003349.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003369.csv","関東","製造業","大規模","1棟","高圧"
"B11003370.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003372.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003373.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003376.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003379.csv","関東","卸売業，小売業","小規模","テナント","低圧"
"B11003380.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003381.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003382.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003383.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003387.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003403.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003404.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003405.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003406.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003407.csv","関東","卸売業，小売業","中規模","1棟","低圧"
"B11003408.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003409.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003410.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003411.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11003412.csv","関東","卸売業，小売業","大規模","テナント","高圧小口"
"B11003415.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003416.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003417.csv","関東","宿泊業，飲食サービス業","中規模","テナント","高圧小口"
"B11003421.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003425.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003426.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003427.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003428.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003432.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003433.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003434.csv","関東","宿泊業，飲食サービス業","小規模","テナント","低圧"
"B11003440.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003444.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003454.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003455.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003456.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003460.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003461.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003463.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003464.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003465.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11003466.csv","関東","教育，学習支援業","大規模","1棟","高圧小口"
"B11003467.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003468.csv","関東","卸売業，小売業","大規模","1棟","高圧小口"
"B11003471.csv","関東","製造業","中規模","1棟","低圧"
"B11003473.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003474.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003475.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003478.csv","関東","製造業","小規模","1棟","高圧小口"
"B11003479.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11003480.csv","関東","運輸業，郵便業","中規模","1棟","高圧小口"
"B11003481.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003482.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003488.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003489.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003490.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003491.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003492.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003493.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003494.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003495.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003496.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003500.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003501.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003502.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11003503.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11003504.csv","関東","宿泊業，飲食サービス業","中規模","1棟","低圧"
"B11003505.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003506.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003507.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003508.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11003509.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003510.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003511.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003513.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧"
"B11003514.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003515.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003517.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003520.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003521.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003523.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003524.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003527.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003529.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003530.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003533.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003535.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003536.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003537.csv","関東","卸売業，小売業","中規模","1棟","高圧小口"
"B11003538.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003539.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003540.csv","関東","製造業","大規模","1棟","高圧小口"
"B11003541.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11003542.csv","関東","宿泊業，飲食サービス業","大規模","1棟","高圧小口"
"B11003543.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003545.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003547.csv","関東","宿泊業，飲食サービス業","小規模","1棟","低圧"
"B11003548.csv","関東","運輸業，郵便業","大規模","1棟","高圧小口"
"B11003554.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003555.csv","関東","宿泊業，飲食サービス業","中規模","テナント","低圧"
"B11003556.csv","関東","宿泊業，飲食サービス業","中規模","1棟","高圧小口"
"B11003569.csv","関東","宿泊業，飲食サービス業","小規模","1棟","高圧小口"
"B11003572.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003573.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003574.csv","関東","生活関連サービス業，娯楽業","中規模","1棟","高圧小口"
"B11003575.csv","関東","卸売業，小売業","小規模","1棟","低圧"
"B11003576.csv","関東","製造業","中規模","1棟","高圧小口"
"B11003577.csv","関東","製造業","小規模","1棟","高圧小口"
"B11003579.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003580.csv","関東","生活関連サービス業，娯楽業","大規模","1棟","高圧小口"
"B11003581.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003586.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003589.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003590.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003591.csv","関東","生活関連サービス業，娯楽業","大規模","テナント","高圧小口"
"B11003595.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003597.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003598.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003599.csv","関東","医療，福祉","中規模","1棟","高圧小口"
"B11003602.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003604.csv","関東","医療，福祉","大規模","1棟","高圧小口"
"B11003605.csv","関東","医療，福祉","大規模","1棟","高圧小口"
